NO,ID,OT,latitude,longitude,DEPTH,MAG,ML,MC,MW,NST,RMS,GAP,lat_e,long_e,dp_e,L,FELT, STRIKE, DIP, RAKE,clasificación
3538,04-0002-11L.S202309,2023-09-03 18:02,14.088,-91.991,19.4,3.8,  3.8,     ,     ,26,0.83, 224,   3.0,   2.3,  3.7 , L  ,-,      ,      ,     ,cortical
3539,04-0344-05L.S202309,2023-09-03 21:44,13.455,-90.799,28.7,3.4,  3.4,     ,     ,36,0.91, 243,   3.1,   1.6,  8.7 , L  ,-,      ,      ,     ,subducción interfase
3540,04-0401-30L.S202309,2023-09-03 22:01,12.888,-88.986,9.2,3.3,  3.3,     ,     ,23,0.47, 236,   2.7,   1.6,  4.0 , L  ,-,      ,      ,     ,cortical
3541,04-0644-28L.S202309,2023-09-04 00:44,13.877,-92.016,4.2,3.0,  3.0,     ,     ,25,0.84, 273,   4.5,   3.0,  3.8 , L  ,-,      ,      ,     ,cortical
3542,04-1138-07L.S202309,2023-09-04 05:38,12.977,-89.037,18.9,3.5,  3.5,     ,     ,13,0.31, 268,   4.9,   2.5,  7.2 , L  ,-,      ,      ,     ,cortical
3543,04-1924-23L.S202309,2023-09-04 13:24,13.833,-91.547,16.4,3.1,  3.1,     ,     ,12,0.51, 266,   4.5,   3.3,  6.4 , L  ,-,      ,      ,     ,cortical
3544,04-2247-28L.S202309,2023-09-04 16:47,13.286,-90.21,10.5,2.9,  2.9,     ,     ,19,0.57, 263,   4.8,   3.1,  8.2 , L  ,-,      ,      ,     ,cortical
3545,05-0134-39L.S202309,2023-09-04 19:34,12.906,-89.148,11.1,4.2,  4.2,     ,     ,57,0.46, 207,   2.1,   1.3,  3.5 , L  ,-,      ,      ,     ,cortical
3546,05-0157-39L.S202309,2023-09-04 19:57,12.9,-88.951,21.1,3.1,  3.1,     ,     ,11,0.42, 228,   4.7,   3.4,  10.2, L  ,-,      ,      ,     ,cortical
3547,05-0210-14L.S202309,2023-09-04 20:10,15.676,-88.809,2.3,3.0,  3.0,     ,     ,12,0.76, 219,   2.5,   3.9,  2.5 , L  ,-,      ,      ,     ,cortical
3548,05-0234-19L.S202309,2023-09-04 20:34,13.967,-91.365,21.9,2.5,  2.5,     ,     ,11,0.31, 277,   6.9,   3.7,  18.3, L  ,-,      ,      ,     ,cortical
3549,05-0423-27L.S202309,2023-09-04 22:23,13.875,-91.085,75.9,3.0,  3.0,     ,     ,30,0.92, 201,   5.5,   2.2,  5.9 , L  ,-,      ,      ,     ,subducción intraplaca
3550,05-0916-59L.S202309,2023-09-05 03:16,15.079,-91.622,173.1,2.4,  2.4,     ,     ,24,0.81, 67 ,  4.8 ,  4.8 , 4.2  , L  ,-,      ,      ,     ,subducción intraplaca
3551,05-1243-29L.S202309,2023-09-05 06:43,14.639,-94.182,14.5,4.4,  4.4,     ,     ,11,0.71, 249,   5.2,   4.8,  9.4 , L  ,-,      ,      ,     ,cortical
3552,05-1257-27L.S202309,2023-09-05 06:57,14.058,-89.858,3.4,1.7,  1.7,     ,     ,10,0.61, 144,   1.8,   2.1,  2.0 , L  ,-,      ,      ,     ,cortical
3553,05-1743-38L.S202309,2023-09-05 11:43,14.836,-92.486,97.5,3.5,  3.5,     ,     ,14,0.49, 214,   4.1,   5.0,  6.4 , L  ,-,      ,      ,     ,subducción intraplaca
3554,05-1821-50L.S202309,2023-09-05 12:21,14.111,-92.457,18.2,2.9,  2.9,     ,     ,9,0.29, 318,   6.2,   8.5,  18.7, L  ,-,      ,      ,     ,cortical
3555,05-2043-36L.S202309,2023-09-05 14:43,13.216,-89.67,24.7,3.4,  3.4,     ,     ,28,0.29, 248,   6.0,   3.4,  6.5 , L  ,-,      ,      ,     ,cortical
3556,06-0401-16L.S202309,2023-09-05 22:01,14.112,-89.761,12.0,1.2,  1.2,     ,     ,5,0.36, 193,   3.7,   2.7,  6.3 , L  ,-,      ,      ,     ,cortical
3557,06-0404-19L.S202309,2023-09-05 22:04,12.648,-88.329,22.7,3.2,  3.2,     ,     ,32,0.62, 211,   3.1,   2.6,  6.2 , L  ,-,      ,      ,     ,cortical
3558,06-0458-23L.S202309,2023-09-05 22:58,14.421,-92.104,22.4,2.3,  2.3,     ,     ,9,0.44, 263,   7.0,   4.8,  12.3, L  ,-,      ,      ,     ,cortical
3559,06-0508-33L.S202309,2023-09-05 23:08,15.348,-93.155,73.2,3.2,  3.2,     ,     ,17,0.58, 230,   3.5,   3.7,  6.1 , L  ,-,      ,      ,     ,subducción intraplaca
3560,06-0544-11L.S202309,2023-09-05 23:44,14.918,-92.888,52.4,2.8,  2.8,     ,     ,9,0.45, 279,   4.4,   5.9,  9.6 , L  ,-,      ,      ,     ,subducción interfase
3561,06-0716-30L.S202309,2023-09-06 01:16,14.569,-90.872,1.9,2.4,  2.4,     ,     ,22,0.42, 102,   1.6,   1.1,  1.8 , L  ,-,      ,      ,     ,cortical
3562,06-0737-30L.S202309,2023-09-06 01:37,14.564,-90.885,1.4,1.3,  1.3,     ,     ,7,0.15, 223,   2.4,   4.5,  9.1 , L  ,-,      ,      ,     ,cortical
3563,06-0914-49L.S202309,2023-09-06 03:14,14.639,-92.202,80.2,2.3,  2.3,     ,     ,9,0.25, 242,  11.4,  11.0,   9.1, L  ,-,      ,      ,     ,subducción intraplaca
3564,06-1031-27L.S202309,2023-09-06 04:31,14.552,-92.756,14.0,2.6,  2.6,     ,     ,11,0.31, 311,   5.6,   6.1,  17.4, L  ,-,      ,      ,     ,cortical
3565,06-2014-45L.S202309,2023-09-06 14:14,13.178,-90.4,26.6,4.0,  4.0,     ,     ,32,0.59, 237,   3.3,   1.8,  0.0 , L  ,-,      ,      ,     ,subducción interfase
3566,07-0225-06L.S202309,2023-09-06 20:25,13.286,-89.946,17.0,3.2,  3.2,     ,     ,45,0.41, 226,   2.5,   1.5,  3.0 , L  ,-,      ,      ,     ,cortical
3567,07-0244-30L.S202309,2023-09-06 20:44,14.32,-92.474,10.1,2.9,  2.9,     ,     ,11,0.27, 310,   4.8,   3.8,  13.5, L  ,-,      ,      ,     ,cortical
3568,07-0421-54L.S202309,2023-09-06 22:21,14.651,-90.32,2.1,1.7,  1.7,     ,     ,9,0.16, 113,   2.5,   2.0,  4.0 , L  ,-,      ,      ,     ,cortical
3569,07-0951-14L.S202309,2023-09-07 03:51,14.45,-92.641,15.9,3.4,  3.4,     ,     ,13,0.36, 305,   4.3,   5.5,  8.1 , L  ,-,      ,      ,     ,cortical
3570,07-1119-41L.S202309,2023-09-07 05:19,14.922,-94.108,0.0,3.7,  3.7,     ,     ,11,0.83, 198,   3.8,   3.0,  0.0 , L  ,-,      ,      ,     ,cortical
3571,07-1318-30L.S202309,2023-09-07 07:18,13.954,-89.786,4.2,2.3,  2.3,     ,     ,9,0.32, 154,   2.1,   3.6,  4.2 , L  ,-,      ,      ,     ,cortical
3572,07-1359-34L.S202309,2023-09-07 07:59,14.091,-89.742,9.6,1.8,  1.8,     ,     ,8,0.11, 162,   3.9,   3.5,  5.4 , L  ,-,      ,      ,     ,cortical
3573,07-1441-51L.S202309,2023-09-07 08:41,13.964,-89.785,0.0,2.7,  2.7,     ,     ,9,0.58, 128,   3.0,   4.1,  0.0 , L  ,-,      ,      ,     ,cortical
3574,07-1452-01L.S202309,2023-09-07 08:52,13.969,-89.771,0.0,3.4,  3.4,     ,     ,23,0.45, 107,   1.4,   1.6,  1.3 , L  ,-,      ,      ,     ,cortical
3575,07-1457-24L.S202309,2023-09-07 08:57,13.955,-89.776,1.6,2.6,  2.6,     ,     ,15,0.31, 120,   1.8,   2.4,  2.2 , L  ,-,      ,      ,     ,cortical
3576,07-1504-56L.S202309,2023-09-07 09:04,13.961,-89.846,3.5,2.3,  2.3,     ,     ,10,0.84, 176,   4.0,   5.0,  6.5 , L  ,-,      ,      ,     ,cortical
3577,07-1522-20L.S202309,2023-09-07 09:22,13.973,-89.749,0.0,2.2,  2.2,     ,     ,8,0.85, 159,   2.8,   3.3,  0.0 , L  ,-,      ,      ,     ,cortical
3578,07-1523-53L.S202309,2023-09-07 09:23,13.948,-89.78,2.1,2.0,  2.0,     ,     ,7,0.52, 148,   1.8,   3.7,  4.9 , L  ,-,      ,      ,     ,cortical
3579,07-1530-45L.S202309,2023-09-07 09:30,13.962,-89.833,0.4,2.4,  2.4,     ,     ,6,0.42, 258,   2.6,   8.4,  6.3 , L  ,-,      ,      ,     ,cortical
3580,07-1533-00L.S202309,2023-09-07 09:33,13.97,-89.779,3.7,2.2,  2.2,     ,     ,7,0.45, 141,   3.4,   4.8,  8.0 , L  ,-,      ,      ,     ,cortical
3581,07-1535-31L.S202309,2023-09-07 09:35,13.976,-89.779,0.0,1.6,  1.6,     ,     ,6,0.82, 140,   3.3,   4.4,  0.0 , L  ,-,      ,      ,     ,cortical
3582,07-1537-42L.S202309,2023-09-07 09:37,13.958,-89.766,1.3,2.0,  2.0,     ,     ,5,0.23, 166,   3.4,   6.1,  7.1 , L  ,-,      ,      ,     ,cortical
3583,07-1541-46L.S202309,2023-09-07 09:41,13.941,-89.722,4.4,2.4,  2.4,     ,     ,11,0.85, 110,   3.5,   3.8,  6.7 , L  ,-,      ,      ,     ,cortical
3584,07-1543-43L.S202309,2023-09-07 09:43,13.96,-89.778,0.2,2.8,  2.8,     ,     ,10,0.29, 122,   3.1,   3.8,  5.7 , L  ,-,      ,      ,     ,cortical
3585,07-1553-54L.S202309,2023-09-07 09:53,13.868,-91.979,1.5,3.1,  3.1,     ,     ,18,0.69, 291,   3.3,   7.4,  9.3 , L  ,-,      ,      ,     ,cortical
3586,07-1556-20L.S202309,2023-09-07 09:56,13.306,-91.136,8.8,4.2,  4.2,     ,     ,29,0.45, 260,   6.2,   3.8,  12.6, L  ,-,      ,      ,     ,cortical
3587,07-1840-09L.S202309,2023-09-07 12:40,13.921,-91.448,16.5,3.0,  3.0,     ,     ,15,0.36, 258,   4.9,   3.6,  6.5 , L  ,-,      ,      ,     ,cortical
3588,07-1850-45L.S202309,2023-09-07 12:50,13.974,-89.794,0.1,1.5,  1.5,     ,     ,7,0.82, 158,   1.7,   2.9,  4.7 , L  ,-,      ,      ,     ,cortical
3589,07-2009-45L.S202309,2023-09-07 14:09,13.953,-89.764,1.7,3.4,  3.4,     ,     ,17,0.24, 68 ,  1.9 ,  2.2 , 2.1  , L  ,-,      ,      ,     ,cortical
3590,07-2011-49L.S202309,2023-09-07 14:11,13.966,-89.786,0.0,2.4,  2.4,     ,     ,12,0.45, 129,   1.7,   3.2,  0.0 , L  ,-,      ,      ,     ,cortical
3591,07-2015-06L.S202309,2023-09-07 14:15,13.948,-89.785,5.1,2.0,  2.0,     ,     ,7,0.46, 156,   2.1,   4.0,  6.7 , L  ,-,      ,      ,     ,cortical
3592,07-2019-33L.S202309,2023-09-07 14:19,13.947,-89.786,4.0,2.0,  2.0,     ,     ,7,0.15, 158,   2.2,   4.1,  4.8 , L  ,-,      ,      ,     ,cortical
3593,07-2021-32L.S202309,2023-09-07 14:21,14.577,-92.224,52.3,2.7,  2.7,     ,     ,11,0.6, 284,  19.4,  20.2,  27.7, L  ,-,      ,      ,     ,subducción interfase
3594,07-2119-54L.S202309,2023-09-07 15:19,17.097,-90.96,9.5,3.2,  3.2,     ,     ,9,0.8, 159,   2.3,   2.9,  6.0 , L  ,-,      ,      ,     ,cortical
3595,07-2143-30L.S202309,2023-09-07 15:43,13.953,-89.757,2.1,3.5,  3.5,     ,     ,18,0.29, 69 ,  1.2 ,  1.4 , 2.4  , L  ,-,      ,      ,     ,cortical
3596,07-2144-39L.S202309,2023-09-07 15:44,13.95,-89.758,2.4,2.8,  2.8,     ,     ,12,0.3, 78 ,  1.5 ,  1.6 , 3.2  , L  ,-,      ,      ,     ,cortical
3597,07-2215-50L.S202309,2023-09-07 16:15,13.973,-89.762,3.4,2.8,  2.8,     ,     ,11,0.3, 107,   1.6,   1.9,  1.5 , L  ,-,      ,      ,     ,cortical
3598,08-0141-28L.S202309,2023-09-07 19:41,12.801,-88.659,29.6,3.9,  3.9,     ,     ,56,0.44, 212,   2.7,   1.9,  3.7 , L  ,-,      ,      ,     ,subducción interfase
3599,08-0327-56L.S202309,2023-09-07 21:27,13.948,-89.779,2.6,1.8,  1.8,     ,     ,7,0.17, 146,   2.1,   3.4,  3.9 , L  ,-,      ,      ,     ,cortical
3600,08-0356-11L.S202309,2023-09-07 21:56,13.95,-89.656,1.7,1.5,  1.5,     ,     ,5,0.17, 220,   3.7,   6.5,  4.0 , L  ,-,      ,      ,     ,cortical
3601,08-0556-39L.S202309,2023-09-07 23:56,14.61,-90.462,4.6,1.7,  1.7,     ,     ,9,0.43, 153,   2.0,   2.3,  3.1 , L  ,-,      ,      ,     ,cortical
3602,08-0823-31L.S202309,2023-09-08 02:23,14.089,-89.741,10.1,1.1,  1.1,     ,     ,6,0.14, 159,   3.7,   4.1,  7.9 , L  ,-,      ,      ,     ,cortical
3603,08-0940-05L.S202309,2023-09-08 03:40,14.785,-94.537,0.0,4.3,  4.3,     ,     ,13,0.89, 211,   4.2,   3.5,  0.0 , L  ,-,      ,      ,     ,cortical
3604,08-1035-32L.S202309,2023-09-08 04:35,14.86,-94.572,0.0,3.6,  3.6,     ,     ,7,0.65, 218,   5.5,   3.7,  0.0 , L  ,-,      ,      ,     ,cortical
3605,08-2044-15L.S202309,2023-09-08 14:44,13.968,-89.775,5.4,2.2,  2.2,     ,     ,9,0.45, 119,   1.6,   2.1,  3.6 , L  ,-,      ,      ,     ,cortical
3606,09-0024-42L.S202309,2023-09-08 18:24,15.184,-91.482,87.9,2.7,  2.7,     ,     ,11,0.78, 103,   4.2,   8.4,  11.9, L  ,-,      ,      ,     ,subducción intraplaca
3607,09-0346-26L.S202309,2023-09-08 21:46,13.961,-89.772,6.8,2.2,  2.2,     ,     ,12,0.66, 115,   1.3,   1.8,  3.2 , L  ,-,      ,      ,     ,cortical
3608,09-0426-20L.S202309,2023-09-08 22:26,14.002,-91.659,20.1,3.5,  3.5,     ,     ,19,0.66, 254,   5.3,   3.9,  3.8 , L  ,-,      ,      ,     ,cortical
3609,09-1310-23L.S202309,2023-09-09 07:10,14.555,-90.536,3.7,1.6,  1.6,     ,     ,6,0.11, 199,  19.8,   6.2,  14.3, L  ,-,      ,      ,     ,cortical
3610,09-1340-39L.S202309,2023-09-09 07:40,14.145,-91.966,15.2,2.9,  2.9,     ,     ,12,0.65, 279,   6.2,   6.6,  8.5 , L  ,-,      ,      ,     ,cortical
3611,09-1528-05L.S202309,2023-09-09 09:28,14.438,-92.512,19.0,3.0,  3.0,     ,     ,13,0.26, 302,   6.5,   7.9,  20.4, L  ,-,      ,      ,     ,cortical
3612,09-1611-21L.S202309,2023-09-09 10:11,13.894,-91.641,19.7,2.7,  2.7,     ,     ,12,0.43, 286,   5.3,   4.8,  8.1 , L  ,-,      ,      ,     ,cortical
3613,09-1626-36L.S202309,2023-09-09 10:26,14.009,-91.746,16.2,2.4,  2.4,     ,     ,5,0.06, 280,   7.0,   5.0,  7.6 , L  ,-,      ,      ,     ,cortical
3614,09-1710-25L.S202309,2023-09-09 11:10,15.155,-93.371,58.4,2.6,  2.6,     ,     ,5,0.25, 271,  15.4,   7.3,  21.4, L  ,-,      ,      ,     ,subducción interfase
3615,09-1837-02L.S202309,2023-09-09 12:37,14.524,-92.636,14.1,2.6,  2.6,     ,     ,6,0.31, 309,   5.5,  15.1,  15.3, L  ,-,      ,      ,     ,cortical
3616,09-1840-59L.S202309,2023-09-09 12:40,14.482,-92.508,21.9,3.2,  3.2,     ,     ,14,0.31, 307,   7.5,   7.2,  28.4, L  ,-,      ,      ,     ,cortical
3617,09-1847-57L.S202309,2023-09-09 12:47,12.691,-88.595,20.5,3.8,  3.8,     ,     ,14,0.3, 258,   6.5,   3.7,  10.4, L  ,-,      ,      ,     ,cortical
3618,09-2100-56L.S202309,2023-09-09 15:00,13.238,-89.903,17.6,2.9,  2.9,     ,     ,19,0.46, 253,   4.7,   3.1,  6.4 , L  ,-,      ,      ,     ,cortical
3619,10-0434-36L.S202309,2023-09-09 22:34,13.069,-89.214,4.7,2.6,  2.6,     ,     ,7,0.47, 284,   7.7,   4.1,  13.5, L  ,-,      ,      ,     ,cortical
3620,10-0537-47L.S202309,2023-09-09 23:37,14.766,-94.624,27.1,3.7,  3.7,     ,     ,6,0.92, 229,  11.7,   4.2,  41.9, L  ,-,      ,      ,     ,subducción interfase
3621,10-1035-35L.S202309,2023-09-10 04:35,12.109,-88.324,15.8,3.5,  3.5,     ,     ,20,0.36, 256,   4.9,   4.4,  15.3, L  ,-,      ,      ,     ,cortical
3622,10-1508-07L.S202309,2023-09-10 09:08,12.83,-90.336,13.1,3.1,  3.1,     ,     ,15,0.62, 282,   3.5,   3.8,  5.9 , L  ,-,      ,      ,     ,cortical
3623,10-2021-39L.S202309,2023-09-10 14:21,12.822,-91.055,28.2,4.1,  4.1,     ,     ,27,0.48, 278,   6.3,   2.5,  18.1, L  ,-,      ,      ,     ,subducción interfase
3624,11-0032-36L.S202309,2023-09-10 18:32,13.549,-90.676,16.5,4.1,  4.1,     ,     ,59,0.69, 218,   2.0,   1.1,  2.7 , L  ,-,      ,      ,     ,cortical
3625,11-0551-00L.S202309,2023-09-10 23:51,15.98,-94.262,45.9,4.4,  4.4,     ,     ,18,0.61, 150,   4.6,   2.3,  23.9, L  ,-,      ,      ,     ,subducción interfase
3626,11-0727-34L.S202309,2023-09-11 01:27,14.259,-92.119,27.6,3.0,  3.0,     ,     ,14,0.32, 282,   5.8,   4.3,  8.0 , L  ,-,      ,      ,     ,subducción interfase
3627,11-1100-01L.S202309,2023-09-11 05:00,12.658,-89.386,6.4,3.4,  3.4,     ,     ,28,0.35, 245,   4.9,   3.1,  11.6, L  ,-,      ,      ,     ,cortical
3628,11-1308-27L.S202309,2023-09-11 07:08,13.826,-91.149,23.8,2.8,  2.8,     ,     ,13,0.42, 265,   4.8,   2.5,  6.4 , L  ,-,      ,      ,     ,cortical
3629,11-2040-11L.S202309,2023-09-11 14:40,14.217,-92.643,32.0,3.4,  3.4,     ,     ,14,0.59, 316,   9.7,   5.8,  0.0 , L  ,-,      ,      ,     ,subducción interfase
3630,11-2208-08L.S202309,2023-09-11 16:08,13.364,-92.521,9.6,3.7,  3.7,     ,     ,17,0.59, 275,   7.7,   5.1,  11.7, L  ,-,      ,      ,     ,cortical
3631,12-0240-50L.S202309,2023-09-11 20:40,14.991,-93.626,13.3,5.7,  5.7,     ,     ,42,0.93, 216,   3.2,   3.5,  5.9 , L  ,2,      ,      ,     ,cortical
3632,12-0442-52L.S202309,2023-09-11 22:42,13.643,-90.479,82.9,3.6,  3.6,     ,     ,52,0.61, 211,   4.7,   2.4,  3.6 , L  ,-,      ,      ,     ,subducción intraplaca
3633,12-0530-33L.S202309,2023-09-11 23:30,12.964,-89.175,16.2,2.9,  2.9,     ,     ,21,0.46, 266,   3.7,   2.2,  6.0 , L  ,-,      ,      ,     ,cortical
3634,12-0638-30L.S202309,2023-09-12 00:38,14.764,-92.271,91.6,2.1,  2.1,     ,     ,16,0.48, 177,   4.4,   5.6,  6.2 , L  ,-,      ,      ,     ,subducción intraplaca
3635,12-0827-09L.S202309,2023-09-12 02:27,14.609,-92.607,20.4,3.1,  3.1,     ,     ,11,0.45, 306,   4.9,   5.3,  6.9 , L  ,-,      ,      ,     ,cortical
3636,12-1056-22L.S202309,2023-09-12 04:56,13.951,-89.791,1.9,1.5,  1.5,     ,     ,6,0.24, 163,   3.0,   4.3,  6.0 , L  ,-,      ,      ,     ,cortical
3637,12-1120-12L.S202309,2023-09-12 05:20,14.445,-90.563,0.5,1.2,  1.2,     ,     ,5,0.13, 176,   6.2,   8.7,  6.9 , L  ,-,      ,      ,     ,cortical
3638,12-1146-41L.S202309,2023-09-12 05:46,14.061,-89.833,3.9,1.6,  1.6,     ,     ,7,0.15, 133,   3.9,   3.3,  4.9 , L  ,-,      ,      ,     ,cortical
3639,12-1425-34L.S202309,2023-09-12 08:25,14.773,-93.191,13.1,3.1,  3.1,     ,     ,13,0.72, 264,   6.6,  12.5,  23.1, L  ,-,      ,      ,     ,cortical
3640,12-1830-47L.S202309,2023-09-12 12:30,14.56,-91.214,0.0,2.0,  2.0,     ,     ,10,0.52, 162,   6.6,   2.5,  0.0 , L  ,-,      ,      ,     ,cortical
3641,12-2016-44L.S202309,2023-09-12 14:16,14.657,-92.664,44.2,2.9,  2.9,     ,     ,10,0.65, 308,   6.8,   6.7,  19.4, L  ,-,      ,      ,     ,subducción interfase
3642,12-2243-54L.S202309,2023-09-12 16:43,15.217,-92.738,29.7,2.7,  2.7,     ,     ,17,0.9, 208,   3.3,   4.5,  7.7 , L  ,-,      ,      ,     ,subducción interfase
3643,13-0252-17L.S202309,2023-09-12 20:52,14.157,-92.321,39.4,2.9,  2.9,     ,     ,26,0.72, 272,   3.5,   3.7,  6.1 , L  ,-,      ,      ,     ,subducción interfase
3644,13-0410-04L.S202309,2023-09-12 22:10,15.706,-88.377,5.0,2.6,  2.6,     ,     ,10,0.67, 227,   2.6,   3.4,  3.0 , L  ,-,      ,      ,     ,cortical
3645,13-0501-02L.S202309,2023-09-12 23:01,13.89,-90.781,58.9,3.3,  3.3,     ,     ,37,0.75, 200,   2.8,   1.8,  4.8 , L  ,-,      ,      ,     ,subducción interfase
3646,13-1115-47L.S202309,2023-09-13 05:15,14.989,-92.365,106.6,2.9,  2.9,     ,     ,12,0.92, 244,   3.4,   6.6,  7.3 , L  ,-,      ,      ,     ,subducción intraplaca
3647,14-0307-40L.S202309,2023-09-13 21:07,15.33,-93.862,30.1,3.2,  3.2,     ,     ,21,0.94, 212,   4.2,   4.2,  8.8 , L  ,-,      ,      ,     ,subducción interfase
3648,14-0315-59L.S202309,2023-09-13 21:15,13.347,-90.221,12.3,3.4,  3.4,     ,     ,19,0.29, 263,   4.6,   3.0,  8.1 , L  ,-,      ,      ,     ,cortical
3649,14-0416-04L.S202309,2023-09-13 22:16,12.764,-88.973,2.0,3.3,  3.3,     ,     ,33,0.71, 235,   4.9,   1.6,  3.4 , L  ,-,      ,      ,     ,cortical
3650,14-0721-39L.S202309,2023-09-14 01:21,14.106,-93.054,4.2,3.1,  3.1,     ,     ,16,0.61, 312,   4.4,   5.0,  5.8 , L  ,-,      ,      ,     ,cortical
3651,14-1400-34L.S202309,2023-09-14 08:00,13.831,-91.875,5.3,3.5,  3.5,     ,     ,11,0.44, 329,  12.5,  18.8,  18.9, L  ,-,      ,      ,     ,cortical
3652,14-1939-52L.S202309,2023-09-14 13:39,13.847,-91.276,12.4,2.7,  2.7,     ,     ,7,0.46, 286,   8.0,   4.6,  19.8, L  ,-,      ,      ,     ,cortical
3653,14-2304-45L.S202309,2023-09-14 17:04,14.073,-89.717,3.4,2.2,  2.2,     ,     ,13,0.26, 91 ,  1.6 ,  1.6 , 2.5  , L  ,-,      ,      ,     ,cortical
3654,14-2320-33L.S202309,2023-09-14 17:20,13.973,-89.768,0.2,2.7,  2.7,     ,     ,13,0.21, 113,   2.1,   2.4,  4.6 , L  ,-,      ,      ,     ,cortical
3655,14-2327-16L.S202309,2023-09-14 17:27,13.141,-89.688,17.4,3.5,  3.5,     ,     ,36,0.35, 225,   2.9,   1.9,  3.2 , L  ,-,      ,      ,     ,cortical
3656,15-0221-11L.S202309,2023-09-14 20:21,15.937,-93.147,104.0,2.3,  2.3,     ,     ,15,0.76, 169,   3.7,   2.9,  6.7 , L  ,-,      ,      ,     ,subducción intraplaca
3657,15-0341-14L.S202309,2023-09-14 21:41,14.889,-93.469,18.0,4.0,  4.0,     ,     ,17,0.51, 303,   6.5,  10.1,  19.4, L  ,-,      ,      ,     ,cortical
3658,15-0502-45L.S202309,2023-09-14 23:02,15.689,-93.804,65.5,3.8,  3.8,     ,     ,13,0.84, 154,   3.9,   2.2,  18.4, L  ,-,      ,      ,     ,subducción intraplaca
3659,15-0613-42L.S202309,2023-09-15 00:13,13.183,-90.061,14.1,2.4,  2.4,     ,     ,9,0.71, 299,   7.6,   9.1,  18.9, L  ,-,      ,      ,     ,cortical
3660,15-0811-40L.S202309,2023-09-15 02:11,14.226,-92.33,25.6,3.1,  3.1,     ,     ,11,0.31, 282,   6.5,   8.1,  14.0, L  ,-,      ,      ,     ,subducción interfase
3661,15-1354-12L.S202309,2023-09-15 07:54,14.376,-92.901,7.7,3.1,  3.1,     ,     ,18,0.5, 294,   4.6,   3.8,  5.8 , L  ,-,      ,      ,     ,cortical
3662,15-1519-04L.S202309,2023-09-15 09:19,13.905,-91.949,12.3,2.5,  2.5,     ,     ,13,0.35, 292,   3.8,   4.5,  6.6 , L  ,-,      ,      ,     ,cortical
3663,15-1531-01L.S202309,2023-09-15 09:31,14.741,-92.793,38.8,2.7,  2.7,     ,     ,8,0.45, 316,   5.8,   8.1,  21.9, L  ,-,      ,      ,     ,subducción interfase
3664,15-1722-51L.S202309,2023-09-15 11:22,15.018,-94.462,34.0,3.8,  3.8,     ,     ,16,0.75, 197,   4.0,   2.8,  0.0 , L  ,-,      ,      ,     ,subducción interfase
3665,15-1854-06L.S202309,2023-09-15 12:54,14.166,-91.572,71.4,2.8,  2.8,     ,     ,23,0.95, 204,   4.7,   3.3,  6.8 , L  ,-,      ,      ,     ,subducción intraplaca
3666,15-2157-16L.S202309,2023-09-15 15:57,13.909,-91.271,45.2,3.2,  3.2,     ,     ,25,0.61, 234,   6.1,   2.5,  7.3 , L  ,-,      ,      ,     ,subducción interfase
3667,15-2235-03L.S202309,2023-09-15 16:35,13.231,-90.02,21.2,3.4,  3.4,     ,     ,26,0.45, 251,   3.3,   2.0,  3.9 , L  ,-,      ,      ,     ,cortical
3668,15-2237-49L.S202309,2023-09-15 16:37,15.058,-93.493,29.9,4.2,  4.2,     ,     ,27,0.8, 181,   3.3,   2.8,  8.6 , L  ,-,      ,      ,     ,subducción interfase
3669,16-0113-00L.S202309,2023-09-15 19:13,15.338,-91.158,4.7,1.8,  1.8,     ,     ,13,0.38, 69 ,  1.5 ,  1.3 , 1.7  , L  ,-,      ,      ,     ,cortical
3670,16-0124-07L.S202309,2023-09-15 19:24,14.22,-90.478,4.3,1.5,  1.5,     ,     ,6,0.08, 226,   4.5,   2.8,  3.2 , L  ,-,      ,      ,     ,cortical
3671,16-0245-26L.S202309,2023-09-15 20:45,14.735,-93.813,9.8,3.7,  3.7,     ,     ,13,0.33, 312,   5.9,  12.4,  17.3, L  ,-,      ,      ,     ,cortical
3672,16-0332-52L.S202309,2023-09-15 21:32,13.518,-91.993,23.2,3.2,  3.2,     ,     ,15,0.59, 299,   7.8,   8.0,  17.4, L  ,-,      ,      ,     ,cortical
3673,16-0450-56L.S202309,2023-09-15 22:50,15.015,-94.574,4.9,4.6,  4.6,     ,     ,12,0.76, 201,   4.3,   2.5,  9.8 , L  ,-,      ,      ,     ,cortical
3674,16-0542-57L.S202309,2023-09-15 23:42,14.227,-90.487,0.2,1.5,  1.5,     ,     ,7,0.35, 213,   3.4,   2.2,  5.5 , L  ,-,      ,      ,     ,cortical
3675,16-0644-10L.S202309,2023-09-16 00:44,14.837,-94.251,8.6,4.4,  4.4,     ,     ,15,0.93, 294,   3.8,   6.4,  7.8 , L  ,-,      ,      ,     ,cortical
3676,16-0957-41L.S202309,2023-09-16 03:57,14.918,-94.441,3.2,4.5,  4.5,     ,     ,16,0.93, 252,   6.5,   5.5,  13.6, L  ,-,      ,      ,     ,cortical
3677,16-1040-10L.S202309,2023-09-16 04:40,13.977,-89.632,2.0,1.9,  1.9,     ,     ,14,0.49, 123,   2.0,   1.7,  1.7 , L  ,-,      ,      ,     ,cortical
